Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Comedia,B2,Artes,Literatura y teatro,[['comedia']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comedor,A1-A2,Vivienda,Casa,[['comedor']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comentar,B2,Comunicación,Comunicación personal,[['comentar']],7,31956,0.00021905119539366628,0.0002537352490782996,"(6, 27, 10.0, 3, 10, 5.142857142857143)","{'no', 'todavía', 'saber', 'irónico', 'tú', 'otro', 'noticia', 'él', 'mi', 'haber', 'prensa', 'yo', 'ser', 'susi', 'vez', 'carolina', 'domingo', 'retraso', 'inédito', 'en', 'el', 'ramiro', 'que', 'eduardo'}","[432, 18, 127, 2, 198, 69, 5, 735, 48, 346, 2, 243, 444, 55, 54, 33, 4, 5, 1, 425, 1009, 1, 604, 77]",205.70833333333334,31956,0.006437236617015062,0.003464608586490696,"(4.375, 19.375, 8.699078431675249, 2.1666666666666665, 12.208333333333334, 4.81076770160308)"
Comer,A1-A2,Alimentación,En el restaurante,[['comer']],8,31956,0.00025034422330704717,0.00025309730013552356,"(5, 16, 10.625, 4, 8, 4.75)","{'miércoles', 'moto', 'todo', 'a', 'tú', 'oír', 'algo', 'caramelo', 'él', 'bocadillo', 'casa', 'soler', 'haber', 'ya', 'donde', 'ver', 'nada', 'uno', 'pensar', 'y', 'de', 'ir', 'decentemente', 'el', 'que', 'eduardo', 'villaperdida'}","[4, 11, 146, 581, 198, 35, 51, 2, 735, 2, 43, 5, 346, 85, 26, 115, 55, 531, 50, 590, 746, 141, 1, 1009, 604, 77, 10]",229.59259259259258,31956,0.0071846474087054885,0.0035060566899571275,"(3.2222222222222223, 19.88888888888889, 8.216294907159323, 2, 12.962962962962964, 4.82300917148118)"
Comer,A1-A2,Individuo y relaciones personales,Acciones cotidianas,[['comer']],8,31956,0.00025034422330704717,0.00025309730013552356,"(5, 16, 10.625, 4, 8, 4.75)","{'miércoles', 'moto', 'todo', 'a', 'tú', 'oír', 'algo', 'caramelo', 'él', 'bocadillo', 'casa', 'soler', 'haber', 'ya', 'donde', 'ver', 'nada', 'uno', 'pensar', 'y', 'de', 'ir', 'decentemente', 'el', 'que', 'eduardo', 'villaperdida'}","[4, 11, 146, 581, 198, 35, 51, 2, 735, 2, 43, 5, 346, 85, 26, 115, 55, 531, 50, 590, 746, 141, 1, 1009, 604, 77, 10]",229.59259259259258,31956,0.0071846474087054885,0.0035060566899571275,"(3.2222222222222223, 19.88888888888889, 8.216294907159323, 2, 12.962962962962964, 4.82300917148118)"
Comer a la carta,B2,Alimentación,Alimentación nutritiva,"[['comer', 'a', 'el', 'carta']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comer de menú,B2,Alimentación,Alimentación nutritiva,"[['comer', 'de', 'menú']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comercial ,B1,Trabajo,Trabajo,[['comercial']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comerciante,B2,Compras y tiendas,De compras,[['comerciante']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cometer un delito,B1,Justicia,En el juzgado,"[['cometer', 'uno', 'delito']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cometer un delito ,B2,Justicia,Ley y orden,"[['cometer', 'uno', 'delito']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cometer un error ,A1-A2,Educación,Objetos y acciones del aula,"[['cometer', 'uno', 'error']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cómic,B1,Artes,Literatura,[['cómic']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comisaria,B1,Justicia,En el juzgado,[['comisaria']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Comisario,B2,Justicia,Ley y orden,[['comisario']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
