,Lexical item,Level,Topic 1,Subtopic 1,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context Tree
557,Caminar,B1,Salud y cuidados personales,El cuerpo humano y la salud,[['caminar']],11,35991,0.0003056319635464422,0.0003700697438805249,"(2, 7, 4.090909090909091, 1, 6, 3.8181818181818183)","{'tocar', 'alberto', 'bar', 'empezar', 'serio', 'policía', 'hablar', 'de', 'que', 'por', 'despacio', 'lentamente', 'rueda', 'bajar', 'ir', 'tomar', 'pared', 'continuar', 'uno', 'tener', 'y', 'hasta', 'para', 'llegar', 'más', 'a', 'pasillo', 'deprisa', 'el'}","[6, 41, 46, 62, 10, 48, 76, 914, 389, 201, 13, 2, 7, 11, 257, 39, 13, 10, 684, 270, 767, 31, 116, 53, 106, 669, 14, 6, 1407]",216.13793103448276,35991,0.006005332750812224,0.004157849342558443,"(2.1724137931034484, 15.551724137931034, 5.5207788275243725, 1.4137931034482758, 7.379310344827586, 3.464298276585946)"
558,Camión,B1,"Viajes, alojamiento y transporte","Viajes, alojamiento y transporte",[['camión']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
559,Camisa,A1-A2,Compras y tiendas,Ropa,[['camisa']],8,35991,0.00022227779167013976,0.00023970410197923233,"(5, 13, 8.0, 3, 7, 4.875)","{'claro', 'pegada', 'verde', 'azul', 'bonito', 'tanto', 'corto', 'bolsillo', 'raya', 'su', 'de', 'notar', 'él', 'botón', 'agua', 'blanco', 'uno', 'y', 'qué', 'llevar', 'abrir', 'a', 'el', 'gris'}","[34, 1, 9, 21, 29, 31, 6, 10, 1, 173, 914, 3, 784, 1, 10, 11, 684, 767, 180, 47, 30, 669, 1407, 8]",242.91666666666666,35991,0.006749372528317264,0.004127186084614046,"(3.4583333333333335, 14.583333333333334, 6.718610418609973, 2.2083333333333335, 7.625, 3.9536204294779513)"
560,Camisa ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['camisa']],8,35991,0.00022227779167013976,0.00023970410197923233,"(5, 13, 8.0, 3, 7, 4.875)","{'claro', 'pegada', 'verde', 'azul', 'bonito', 'tanto', 'corto', 'bolsillo', 'raya', 'su', 'de', 'notar', 'él', 'botón', 'agua', 'blanco', 'uno', 'y', 'qué', 'llevar', 'abrir', 'a', 'el', 'gris'}","[34, 1, 9, 21, 29, 31, 6, 10, 1, 173, 914, 3, 784, 1, 10, 11, 684, 767, 180, 47, 30, 669, 1407, 8]",242.91666666666666,35991,0.006749372528317264,0.004127186084614046,"(3.4583333333333335, 14.583333333333334, 6.718610418609973, 2.2083333333333335, 7.625, 3.9536204294779513)"
561,Camiseta,A1-A2,Compras y tiendas,Ropa,[['camiseta']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
562,Campeón,B2,Ocio,Deportes,[['campeón']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
563,Campeonato,B2,Ocio,Deportes,[['campeonato']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
564,Campesino,B1,Geografía y naturaleza,En el campo,[['campesino']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
565,Campin,B1,"Viajes, alojamiento y transporte","Viajes, alojamiento y transporte",[['campin']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
566,Campo,A1-A2,Ciudad,Ciudad,[['campo']],6,35991,0.0001667083437526048,0.00029483517896627,"(4, 12, 6.5, 2, 5, 3.8333333333333335)","{'casa', 'fuera', 'sobre', 'naranjo', 'bisabuelo', 'de', 'viejo', 'todo', 'detrás', 'él', 'estar', 'uno', 'y', 'ancho', 'amarillo', 'mi', 'gustar', 'el', 'hombre'}","[54, 8, 18, 1, 9, 914, 19, 125, 16, 784, 389, 684, 767, 3, 4, 69, 60, 1407, 86]",285.10526315789474,35991,0.007921571036033862,0.004908451224623735,"(2.6315789473684212, 14.052631578947368, 5.729578002869679, 1.5789473684210527, 7.526315789473684, 3.496693054084005)"
567,Campo,A1-A2,Ocio,Deportes,[['campo']],6,35991,0.0001667083437526048,0.00029483517896627,"(4, 12, 6.5, 2, 5, 3.8333333333333335)","{'casa', 'fuera', 'sobre', 'naranjo', 'bisabuelo', 'de', 'viejo', 'todo', 'detrás', 'él', 'estar', 'uno', 'y', 'ancho', 'amarillo', 'mi', 'gustar', 'el', 'hombre'}","[54, 8, 18, 1, 9, 914, 19, 125, 16, 784, 389, 684, 767, 3, 4, 69, 60, 1407, 86]",285.10526315789474,35991,0.007921571036033862,0.004908451224623735,"(2.6315789473684212, 14.052631578947368, 5.729578002869679, 1.5789473684210527, 7.526315789473684, 3.496693054084005)"
568,Campo ,B1,Ocio,Deportes de equipo,[['campo']],6,35991,0.0001667083437526048,0.00029483517896627,"(4, 12, 6.5, 2, 5, 3.8333333333333335)","{'casa', 'fuera', 'sobre', 'naranjo', 'bisabuelo', 'de', 'viejo', 'todo', 'detrás', 'él', 'estar', 'uno', 'y', 'ancho', 'amarillo', 'mi', 'gustar', 'el', 'hombre'}","[54, 8, 18, 1, 9, 914, 19, 125, 16, 784, 389, 684, 767, 3, 4, 69, 60, 1407, 86]",285.10526315789474,35991,0.007921571036033862,0.004908451224623735,"(2.6315789473684212, 14.052631578947368, 5.729578002869679, 1.5789473684210527, 7.526315789473684, 3.496693054084005)"
569,Campo de fútbol,A1-A2,Ocio,Deportes,"[['campo', 'de', 'fútbol']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
570,Campus,B1,Educación,Educación,[['campus']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
571,Canasta,A1-A2,Ocio,Deportes,[['canasta']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
572,Cancelación,A1-A2,"Viajes, transportes y alojamiento",En el hotel,[['cancelación']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
573,Cancelar,B1,Economía,Economía,[['cancelar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
574,Cancelar,B2,"Viajes, alojamiento y transportes",Viajes y transportes,[['cancelar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
575,Cancelar una reserva,A1-A2,"Viajes, transportes y alojamiento",En el hotel,"[['cancelar', 'uno', 'reserva']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
576,Cancha,A1-A2,Ocio,Deportes,[['cancha']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
577,Canción,A1-A2,Ocio,Aficiones y espectáculos,[['canción']],2,35991,5.556944791753494e-05,3.680601235018437e-05,"(6, 13, 9.5, 4, 4, 4.0)","{'para', 'conocer', 'de', 'este', 'a', 'uno', 'flauta', 'sonar'}","[116, 45, 914, 132, 669, 684, 1, 4]",320.625,35991,0.00890847711927982,0.005847881717237741,"(3.125, 17.375, 6.26659333046587, 1.625, 8.5, 3.6435584089032034)"
578,Cañería,B2,Vivienda,La vivienda,[['cañería']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
579,Canica,B2,Ocio,Juegos y pasatiempos,[['canica']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
580,Cansado,A1-A2,Salud e higiene,En el centro de salud,[['cansado']],16,35991,0.0004445555833402795,0.0010677132099926585,"(2, 10, 5.0, 2, 6, 3.5)","{'lola', 'mmm', 'triste', 'tanto', 'yo', 'ciudad', 'laura', 'contento', 'ahora', 'de', 'demasiado', 'que', 'poco', 'todo', 'solo', 'o', 'por', 'querer', 'pero', '...', 'volver', 'mucho', 'estar', 'trabajar', 'no', 'viaje', 'ir', 'siempre', 'salir', 'romerales', 'uno', 'sentir', 'y', 'para', 'llegar', 'ver', 'el', 'parecer', 'gris'}","[31, 2, 7, 31, 343, 33, 98, 13, 85, 914, 22, 389, 61, 125, 17, 66, 201, 94, 196, 228, 38, 295, 389, 44, 506, 6, 257, 39, 63, 2, 684, 17, 767, 116, 53, 112, 1407, 71, 8]",200.76923076923077,35991,0.005578317656337161,0.004660250762352817,"(2.230769230769231, 15.897435897435898, 5.802762945512013, 1.2564102564102564, 7.897435897435898, 3.3299887808859787)"
581,Cansancio,B2,Salud y cuidados personales,Salud y enfermedad,[['cansancio']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
582,Cansarse,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['cansar', 'él']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
583,Cantante,B1,Artes,Música y danza,[['cantante']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
584,Cantante ,A1-A2,Ocio,Aficiones y espectáculos,[['cantante']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
585,Cantar,A1-A2,Ocio,Aficiones y espectáculos,[['cantar']],7,35991,0.0001944930677113723,0.00021551085364201154,"(4, 13, 6.428571428571429, 3, 7, 4.428571428571429)","{'mucho', 'y', 'bolero', 'joven', 'premio', 'bien', 'de', 'voz', 'empezar', 'niño', 'número', 'siempre', 'a', 'uno', 'bajito', 'él', 'el', 'alejar'}","[295, 767, 1, 13, 1, 60, 914, 13, 62, 3, 22, 39, 669, 684, 9, 784, 1407, 4]",319.27777777777777,35991,0.008871044921724257,0.005344910558981438,"(2.7777777777777777, 16, 6.03690711584866, 1.8888888888888888, 7.666666666666667, 3.7673032315480524)"
586,Capa de ozono,B1,Medioambiente,Problemas medioambientales,"[['capa', 'de', 'ozono']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
587,Capa de ozono,B2,Medioambiente,Problemas medioambientales,"[['capa', 'de', 'ozono']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
588,Capacidad,B1,Formas y medidas,Formas y medidas,[['capacidad']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
589,Capaz,A1-A2,Individuo y relaciones personales,Carácter,[['capaz']],1,35991,2.778472395876747e-05,7.913695330576942e-05,"(4, 4, 4.0, 4, 4, 4.0)","{'grande', 'de', 'ser', 'dar'}","[20, 914, 552, 40]",381.5,35991,0.01059987219026979,0.006995667031451755,"(2.5, 17, 5.960745290647893, 1, 8.5, 3.5401529746614657)"
590,Capital,B1,Economía,Economía,[['capital']],2,35991,5.556944791753494e-05,0.00017243171794890602,"(5, 6, 5.5, 2, 4, 3.0)","{'en', 'de', 'este', 'turístico', 'el'}","[539, 914, 132, 4, 1407]",599.2,35991,0.016648606596093466,0.008352846823855082,"(2.6, 18.2, 6.1009880344989735, 1.4, 8.6, 3.3982752866473525)"
591,Capítulo,B1,Artes,Literatura,[['capítulo']],2,35991,5.556944791753494e-05,0.00012565673858873111,"(9, 9, 9.0, 4, 5, 4.5)","{'diez', 'serie', 'de', 'haber', 'estudiar', 'uno', 'hacer', 'i', 'y', 'ver', 'el'}","[12, 5, 914, 331, 10, 684, 110, 1, 767, 112, 1407]",395.72727272727275,35991,0.010995173035683163,0.006361078256164527,"(2.909090909090909, 16.818181818181817, 6.407075675055536, 1.5454545454545454, 7.909090909090909, 3.492613969043168)"
592,Cara,A1-A2,Salud e higiene,Cuerpo e higiene personal,[['cara']],9,35991,0.00025006251562890725,0.0005306916760050346,"(3, 9, 5.0, 2, 4, 3.2222222222222223)","{'en', 'rojo', 'poder', 'serio', 'papel', 'con', 'su', 'de', 'ese', 'poner', 'él', 'sin', '...', 'tu', 'estar', 'no', 'siempre', 'nada', 'tener', 'y', 'atracador', 'ser', 'enfadado', 'pequeño', 'decir', 'niña', 'ver', 'el'}","[539, 6, 120, 10, 17, 192, 173, 914, 143, 42, 784, 45, 228, 17, 389, 506, 39, 70, 270, 767, 1, 552, 9, 39, 266, 1, 112, 1407]",273.5,35991,0.007599122002722903,0.005759910296645413,"(2.4642857142857144, 15.357142857142858, 5.868481383020319, 1.4285714285714286, 7.928571428571429, 3.3192590769683963)"
593,Cara,B1,Salud y cuidados personales,El cuerpo humano y la salud,[['cara']],9,35991,0.00025006251562890725,0.0005306916760050346,"(3, 9, 5.0, 2, 4, 3.2222222222222223)","{'en', 'rojo', 'poder', 'serio', 'papel', 'con', 'su', 'de', 'ese', 'poner', 'él', 'sin', '...', 'tu', 'estar', 'no', 'siempre', 'nada', 'tener', 'y', 'atracador', 'ser', 'enfadado', 'pequeño', 'decir', 'niña', 'ver', 'el'}","[539, 6, 120, 10, 17, 192, 173, 914, 143, 42, 784, 45, 228, 17, 389, 506, 39, 70, 270, 767, 1, 552, 9, 39, 266, 1, 112, 1407]",273.5,35991,0.007599122002722903,0.005759910296645413,"(2.4642857142857144, 15.357142857142858, 5.868481383020319, 1.4285714285714286, 7.928571428571429, 3.3192590769683963)"
594,Cara ,B1,Formas y medidas,Formas y medidas,[['cara']],9,35991,0.00025006251562890725,0.0005306916760050346,"(3, 9, 5.0, 2, 4, 3.2222222222222223)","{'en', 'rojo', 'poder', 'serio', 'papel', 'con', 'su', 'de', 'ese', 'poner', 'él', 'sin', '...', 'tu', 'estar', 'no', 'siempre', 'nada', 'tener', 'y', 'atracador', 'ser', 'enfadado', 'pequeño', 'decir', 'niña', 'ver', 'el'}","[539, 6, 120, 10, 17, 192, 173, 914, 143, 42, 784, 45, 228, 17, 389, 506, 39, 70, 270, 767, 1, 552, 9, 39, 266, 1, 112, 1407]",273.5,35991,0.007599122002722903,0.005759910296645413,"(2.4642857142857144, 15.357142857142858, 5.868481383020319, 1.4285714285714286, 7.928571428571429, 3.3192590769683963)"
595,Caramelo,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['caramelo']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
596,Cárcel,B1,Justicia,En el juzgado,[['cárcel']],7,35991,0.0001944930677113723,0.00038281928576195187,"(3, 8, 5.571428571428571, 2, 4, 3.2857142857142856)","{'año', 'tres', 'estar', 'en', 'ser', 'mes', 'dos', 'de', 'ir', 'a', 'salir', 'tener', 'hacer', 'seis', 'veinte', 'día', 'el'}","[54, 28, 389, 539, 552, 12, 73, 914, 257, 669, 63, 270, 110, 15, 9, 86, 1407]",320.4117647058824,35991,0.008902552435494494,0.006313697787821318,"(2.235294117647059, 18.176470588235293, 5.823678391376079, 1.2941176470588236, 9.058823529411764, 3.5033056209918305)"
597,Cardiología,B1,Salud y cuidados personales,En el hospital,[['cardiología']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
598,Cargador ,B1,Medios de comunicación,Teléfono,[['cargador']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
599,Cargar la batería,B1,Medios de comunicación,Teléfono,"[['cargar', 'el', 'batería']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
600,Cariño ,B2,Individuo y relaciones personales,Valores y comportamientos personales,[['cariño']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
601,Carne,A1-A2,Alimentación,Alimentos,[['carne']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
602,Carne ,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['carne']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
603,Carne a la brasa,B2,Alimentación,Alimentación nutritiva,"[['car', 'ne', 'a', 'el', 'brasa']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
604,Carnicería,A1-A2,Alimentación,Alimentos,[['carnicería']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
605,Carnicero,A1-A2,Alimentación,Alimentos,[['carnicero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
606,Carpintero,B2,Vivienda,La vivienda,[['carpintero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
607,Carrera,B2,Ocio,Deportes,[['carrera']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
608,Carrera ,B1,Educación,Educación,[['carrera']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
609,Carrera ,B1,Ocio,Deportes de equipo,[['carrera']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
610,Carretera,A1-A2,Ciudad,Ciudad,[['carretera']],1,35991,2.778472395876747e-05,9.121235863602312e-05,"(7, 7, 7.0, 3, 3, 3.0)","{'terminar', 'en', 'kilómetro', 'y', 'el'}","[6, 539, 1, 767, 1407]",544.0,35991,0.015114889833569503,0.0073191986748998815,"(3.2, 15.8, 6.097995251589267, 1.6, 7.6, 3.3612367852113434)"
611,Carretera ,B1,"Viajes, alojamiento y transporte",La conducción,[['carretera']],1,35991,2.778472395876747e-05,9.121235863602312e-05,"(7, 7, 7.0, 3, 3, 3.0)","{'terminar', 'en', 'kilómetro', 'y', 'el'}","[6, 539, 1, 767, 1407]",544.0,35991,0.015114889833569503,0.0073191986748998815,"(3.2, 15.8, 6.097995251589267, 1.6, 7.6, 3.3612367852113434)"
612,Carril ,B1,"Viajes, alojamiento y transporte",La conducción,[['carril']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
613,Carrito,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['carrito']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
614,Carro,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['carro']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
615,Carta,A1-A2,Alimentación,En el restaurante,[['carta']],5,35991,0.00013892361979383734,0.0002308864438174577,"(4, 21, 11.0, 2, 7, 3.8)","{'cartero', 'raúl', 'con', 'coger', 'jugar', 'de', 'que', 'partida', 'amigo', 'a', 'nada', 'sin', 'uno', 'y', 'consultar', 'el'}","[1, 26, 192, 49, 4, 914, 389, 1, 34, 669, 70, 45, 684, 767, 1, 1407]",328.3125,35991,0.009122072184712844,0.005319713659370758,"(4.375, 17.25, 7.565420199561638, 1.9375, 7.6875, 3.7597060802657487)"
616,Carta de presentación,B1,Trabajo,Trabajo,"[['carta', 'de', 'presentación']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
617,Carta de reclamación,B2,Comunicación,Comunicación personal,"[['carta', 'de', 'reclamación']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
618,Carta de recomendación,B2,Trabajo,Actividad laboral,"[['carta', 'de', 'recomendación']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
619,Cartas al director,B2,Comunicación,Medios de comunicación,"[['carta', 'a', 'el', 'director']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
620,Cartelera ,B1,Artes,Cine,[['cartelera']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
621,Cartelera ,B2,Artes,Cine y fotografía,[['cartelera']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
622,Cartón ,B1,Medioambiente,Problemas medioambientales,[['cartón']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
623,Casa,A1-A2,Vivienda,Casa,[['casa']],54,35991,0.0015003750937734434,0.0020525048397678513,"(3, 12, 5.814814814814815, 2, 7, 3.462962962962963)","{'dos', 'comer', 'quedar', 'su', 'de', 'gente', 'sanjuán', 'temprano', 'él', 'salón', 'tú', 'anoche', 'no', 'campo', 'ir', 'pared', 'uno', 'pasar', 'hermana', 'vecina', 'lejos', 'meter', 'este', 'plano', 'cena', 'situado', 'mejor', 'en', 'entrar', 'fuera', 'haber', 'otto', 'instalado', 'ese', 'que', 'cocina', 'mitad', 'viejo', 'mucho', 'salir', 'particular', 'mi', 'a', 'ver', 'creer', 'fotografía', 'yo', 'reproducción', 'carmela', 'cuadro', 'volver', 'estar', 'mañana', 'cándido', 'siempre', 'alguno', 'para', 'llegar', 'abuela', 'portal', 'el', 'antes', 'alberto', 'humberto', 'delante', 'raúl', 'cuando', 'habitación', 'detrás', 'solo', 'por', 'donde', 'despacio', 'lado', 'citación', 'calle', 'hora', 'tener', 'diverso', 'encontrar', 'y', 'ser', 'vivir', 'puerta', 'parecer', 'gran', 'riego', 'dormir', 'extraño'}","[73, 17, 24, 173, 914, 39, 1, 3, 784, 2, 178, 3, 506, 6, 257, 13, 684, 73, 2, 2, 8, 11, 132, 1, 5, 2, 27, 539, 57, 8, 331, 38, 1, 143, 389, 16, 1, 19, 295, 63, 2, 69, 669, 112, 36, 2, 343, 2, 11, 43, 38, 389, 56, 34, 39, 31, 116, 53, 2, 3, 1407, 23, 41, 20, 26, 26, 42, 28, 16, 17, 201, 14, 13, 33, 4, 74, 37, 270, 1, 41, 767, 552, 22, 46, 71, 10, 1, 11, 6]",131.57303370786516,35991,0.003655720421990641,0.0031186324146971743,"(2.966292134831461, 13.606741573033707, 5.874358564942666, 1.6741573033707866, 6.921348314606742, 3.49673232264634)"
