Lexical item;Level
taza de desayuno;B1
taza de té;B1
taza de váter;B1
teórico;B2
teatro;A1
techo;A2
tecla;B1
teclado;B1
tecnología;A2
tejido;B2
teléfono;A1
teléfono analógico;B2
teléfono celular;A1
teléfono de emergencia;A2
teléfono digital;B2
teléfono estropeado;B1
teléfono fijo;A2
teléfono móvil;A1
teléfono público;A2
telón;B2
tele;A1
teleadicto;B2
telebasura;B1
telefonear;B2
telegrama;B2
telenovela;B1
teleobjetivo;B2
telescopio;B2
telespectador;B2
televisión;A1
televisión analógica;B2
televisión digital;B2
televisión por cable;B2
televisión vía satélite;B2
televisor;A1
temático;B2
tema;B2
tema de actualidad;B2
temor;B2
temperatura;B1
temperatura estable;B2
temperatura inestable;B2
temperatura invernal;B2
temperatura otoñal;B2
temperatura primaveral;B2
temperatura variable;B2
temperatura veraniega;B2
templado;B1
temporada;B2
temporada alta;B2
temporada baja;B2
temporada teatral;B2
temporal;B2
tendón;B2
tendencia;B2
tender;B1
tender la ropa;B1
tendido;B2
tenedor;A2
tener;A1
tener [número cardinal] años;A1
tener ADSL;B2
tener aire acondicionado;A1
tener alergia;A2
tener ambición;B2
tener ansiedad;B2
tener apetito;B2
tener arrugas;B2
tener ascensor;A1
tener azúcar;B2
tener barba;A1
tener bigote;A1
tener buen aspecto;B2
tener buen carácter;B1
tener buen color;B2
tener buen estilo;B1
tener buen expediente;B2
tener buen figura;B1
tener buen humor;A2
tener buen tipo;B1
tener buena letra;A2
tener buena nota;B1
tener buena presencia;B1
tener buena salud;B1
tener buena suerte;B1
tener buenas referencias;B2
tener buenos modales;B2
tener cáncer;B1
tener caducado;B2
tener caducado el pasaporte;B2
tener caducado el permiso de residencia;B2
tener calefacción;A1
tener calefacción central;A1
tener calor;A2
tener cambio;B1
tener carácter;B2
tener cobertura;B2
tener conexión;B1
tener conexión a internet;B1
tener confianza;B2
tener curiosidad;B2
tener de oferta;B1
tener de promoción;B1
tener descuento;B1
tener diarrea;B1
tener dolor;A2
tener educación;B2
tener el bachillerato;B1
tener el coche asegurado;B2
tener el colesterol alto;B2
tener el pelo blanco;A1
tener el pelo corto;A2
tener el pelo largo;A2
tener el pelo limpio;A2
tener el pelo liso;A2
tener el pelo moreno;A1
tener el pelo rizado;A2
tener el pelo rubio;A1
tener el pelo sucio;A2
tener empleados;B2
tener envidia;B2
tener escalofríos;B2
tener estudios;B1
tener estudios primarios;B2
tener experiencia;B1
tener fe;B2
tener fiebre;A2
tener formación;B1
tener frío;A2
tener gafas;A1
tener garantía;B1
tener gripe;A2
tener hambre;A2
tener información;B1
tener la cama hecha;B2
tener la casa limpia;B2
tener la casa recogida;B2
tener la especialidad en;B2
tener la mesa puesta;B2
tener la nacionalidad;A2
tener la piel clara;B1
tener la piel oscura;B1
tener la piel sensible;B1
tener la piel suave;B1
tener la regla;B1
tener la sartén por el mango;B2
tener la tarifa plana;B2
tener la tensión alta;B2
tener la tensión baja;B2
tener las manos limpias;A2
tener las manos suaves;B1
tener las manos sucias;A2
tener los dientes limpios;A2
tener los dientes sucios;A2
tener los ojos azules;A1
tener los ojos claros;A1
tener los ojos grandes;A1
tener los ojos marrones;A1
tener los ojos negros;A1
tener los ojos oscuros;A1
tener los ojos pequeños;A1
tener los ojos verdes;A1
tener mal aspecto;B2
tener mal carácter;B1
tener mal color;B2
tener mal estilo;B1
tener mal humor;B1
tener mal tipo;B1
tener mala figura;B1
tener mala letra;A2
tener mala nota;B1
tener mala presencia;B1
tener mala salud;B1
tener mala suerte;B1
tener malas referencias;B2
tener malestar;B2
tener malos modales;B2
tener mareos;B2
tener miedo;A2
tener modales;B2
tener molestias;B2
tener mucho carácter;B1
tener muchos años;A1
tener náuseas;B2
tener novio;B1
tener pareja;B1
tener personalidad;B2
tener planes;A2
tener poco carácter;B1
tener pocos años;A1
tener precios especiales;B1
tener rebajas;B1
tener relaciones;B1
tener relaciones sexuales;B1
tener resaca;B1
tener respeto;B2
tener sed;A2
tener sentido del humor;B1
tener SIDA;B1
tener sueño;A2
tener suelto;B1
tener suerte;B1
tener tacto;B2
tener tarifa plana;B2
tener tarjeta de cliente;B2
tener tarjeta de fidelidad;B2
tener teléfono;A1
tener temperamento;B2
tener tiempo libre;B1
tener tos;A2
tener trabajo;A1
tener un [número cardinal];B1
tener un accidente;B1
tener un accidente de trabajo;B2
tener un amante;B2
tener un buen expediente;B2
tener un buen servicio;B2
tener un calor espantoso;B2
tener un calor horrible;B2
tener un carácter brusco;B2
tener un carácter débil;B1
tener un carácter difícil;B1
tener un carácter fácil;B1
tener un carácter fuerte;B1
tener un carácter serio;B2
tener un carácter tranquilo;B2
tener un cargo;B2
tener un cargo de responsabilidad;B2
tener un cargo directivo;B2
tener un cargo público;B2
tener un comportamiento;B2
tener un comportamiento adecuado;B2
tener un comportamiento injusto;B2
tener un compromiso;B1
tener un control;B1
tener un día libre;B2
tener un descuento;B1
tener un doctorado;B1
tener un documento;B1
tener un dolor;B2
tener un dolor espantoso;B2
tener un dolor horrible;B2
tener un empleo;B2
tener un empleo en la administración;B2
tener un empleo en una multinacional;B2
tener un examen;A1
tener un examen oral;B1
tener un frío espantoso;B2
tener un frío horrible;B2
tener un gesto;B2
tener un hijo;A2
tener un interés del + [número cardinal] + por ciento;B2
tener un lío;B2
tener un ligue;B2
tener un máster;B1
tener un mal expediente;B2
tener un mal servicio;B2
tener un negocio;A2
tener un pelo de tonto;B2
tener un pinchazo;B2
tener un romance;B2
tener un seguro;B2
tener un seguro de viaje;A2
tener un sueño;B2
tener un sueño espantoso;B2
tener un sueño horrible;B2
tener un sueldo;B1
tener un talento;B2
tener un test;B1
tener un test escrito;B1
tener un tirón;B2
tener un trabajo en un banco;A2
tener un valor sentimental;B2
tener una actitud;B2
tener una actitud adecuada;B2
tener una actitud injusta;B2
tener una asignatura;B2
tener una asignatura pendiente;B2
tener una aventura;B1
tener una buena actitud;B1
tener una carrera;B1
tener una cicatriz;B2
tener una cita;A2
tener una coartada;B2
tener una contractura;B2
tener una contractura muscular;B2
tener una corazonada;B2
tener una depresión;B2
tener una deuda;B2
tener una diplomatura;B2
tener una duda;B1
tener una enfermedad;A2
tener una entrevista;A2
tener una entrevista de trabajo;A2
tener una lesión;B2
tener una licenciatura;B2
tener una mala actitud;B1
tener una peluquería;A2
tener una pista;B2
tener una relación;B1
tener una relación de amistad;B1
tener una relación de amor;B1
tener una relación de trabajo;B1
tener una reunión;A2
tener una salud a prueba de bomba;B2
tener una salud de hierro;B2
tener una tienda;A2
tener vacaciones;A1
tener vistas;B2
tenis;A2
tenista;A2
tensión;B2
tensión alta;B2
tensión arterial;B2
tensión baja;B2
tenue;B2
teoría;B2
terapéutico;B2
terapeuta;B2
terapia;B2
terapista;B2
tercer mundo;B1
tercera edad;B2
tercero;A1
termómetro;B1
terminal;B1
terminar;B1
terminar el bachillerato;B1
terminar un doctorado;B1
terminar un máster;B1
terminar una carrera;B1
terminar una relación;B1
ternera;B1
ternura;B2
terraza;B1
terremoto;B1
territorial;B2
territorio;B2
terrorismo;B1
terrorista;B1
tesis;B2
tesis de maestría;B2
tesis doctoral;B2
tesoro;B2
test;B1
testamento;B2
testigo;B2
texto;A2
texto literario;B2
textualmente;B2
tiburón;B1
tiempo;A1
tiempo atmosférico;A2
tiempo estable;B2
tiempo inestable;B2
tiempo invernal;B2
tiempo libre;A2
tiempo otoñal;B2
tiempo parcial;B2
tiempo primaveral;B2
tiempo variable;B2
tiempo veraniego;B2
tienda;A1
tienda de campaña;B1
tienda de decoración;A2
tienda de deportes;A2
tienda de discos;A2
tienda de regalos;A2
tienda de ropa;A2
tierno;B2
tierra;A2
tierra húmeda;B1
tierra seca;B1
tigre;B1
tijeras;B1
timbre;B2
timidez;B2
tinta;B1
tinta de impresora;B1
tinta para impresora;B1
tipo;B1
tipo de interés;B2
tipo de interés fijo;B2
tipo de interés variable;B2
tirón;B2
tirón muscular;B2
tirar;B1
tirar de la cadena;B1
tirar el dado;B2
tirarse;B2
tirarse en trineo;B1
tirita;B1
tiro;B2
tiro con arco;B2
titulación;B2
titulado;B2
titular;B2
titularse;B2
tiza;B1
toalla;A2
toalla de baño;A2
toalla de lavabo;A2
tobillera;B1
tobillo;B1
tobogán;B2
tocar;A2
tocar calor;B1
tocar el claxon;B2
tocar el gordo;B1
tocar la lotería;B1
tocar un instrumento;A2
tocar un premio;B1
tocarle el turno a alguien;B2
tolerancia;B2
tolerante;A2
toma de corriente;B2
tomar;A2
tomar algo;A2
tomar apuntes;B1
tomar clases;B2
tomar el avión;A2
tomar el menú;A2
tomar el metro;A2
tomar el plato del día;A2
tomar el sol;B1
tomar el tren;A2
tomar fotos;B1
tomar la temperatura;B1
tomar la tensión;B2
tomar nota;B1
tomar un aperitivo;B1
tomar un café;A2
tomar un medicamento;A2
tomar un taxi;A2
tomar una caña;A2
tomar una copa;A2
tomar una foto;B1
tomar una medicina;A2
tomar una ración;B1
tomar una sopa;A2
tomarse la tensión;B2
tomate;A2
tomillo;B2
tomografía;B2
tono;B2
topo;B2
torá;B1
torcer;B2
torcerse;B2
torcerse el tobillo;B2
torcerse un tobillo;B2
torcido;B2
tormenta;A2
tornado;B2
torneo;B2
toro;B1
torre;B2
tortilla;A1
tortuga;B1
tos;B1
total;A2
total disponibilidad;B1
tráfico;B1
trágico;B2
trípode;B1
trópico;B2
trópico de cáncer;B2
trópico de capricornio;B2
trabajador;A2
trabajador en prácticas;B2
trabajador por cuenta ajena;B2
trabajador social;B2
trabajar;A1
trabajar a gusto;B2
trabajar a tiempo completo;B2
trabajar a tiempo parcial;B2
trabajar como autónomo;B2
trabajar de becario;B2
trabajar de canguro;A2
trabajar en óptimas condiciones;B2
trabajar en buenas condiciones;B2
trabajar en grupo;A2
trabajar en malas condiciones;B2
trabajar honradamente;B2
trabajar para una empresa de servicios;B1
trabajar para una empresa de transportes;B1
trabajo;A1
trabajo a tiempo parcial;B2
trabajo creativo;B2
trabajo cualificado;B2
trabajo en cadena;B2
trabajo en equipo;B2
trabajo en serie;B2
trabajo especializado;B2
trabajo físico;B2
trabajo intelectual;B2
trabajo manual;B2
trabajo remunerado;B2
tractor;B2
tradicional;B1
traducción;B1
traducir;B1
traductor;B1
traer;A2
traer el menú;A2
traer el menú del día;A2
traer el primer plato;B1
traer el segundo plato;B1
traer la carta;A2
traer la cuenta;A2
tragar;B2
tragedia;B2
tragicomedia;B2
traje;A2
traje chaqueta;B1
traje de fiesta;B1
traje de noche;B1
traje de novia;B1
trampa;B2
tranquilidad;B1
tranquilizar;B2
tranquilizarse;B2
tranquilo;B1
transacción;B2
transbordador;B2
transbordo;B1
transcurrir;B2
transexual;B1
transferencia bancaria;B2
transfusión;B2
transfusión de sangre;B2
transmisión celular;B2
transmitir;B2
transparencia;B2
transparente;B2
transporte;B1
transporte aéreo;B2
transporte de mercancías;B2
transporte ferroviario;B2
transporte marítimo;B2
transporte público;B2
tranvía;B1
trapo;B1
trasbordador;B2
trasladar;B2
trasladarse;B2
traslado;B2
trasplantar;B2
trasplante;B2
trastero;B1
tratado;B2
tratado de paz;B2
tratar bien;B1
tratar con;B2
tratar de;B1
tratar de tú;B2
tratar mal;B1
trato;B2
travieso;B1
trayecto;B1
trayectoria;B2
trazo;B2
trece;A1
treinta;A1
tren;A1
tres;A1
trescientos;A1
triángulo;B1
triangular;B1
tribunal;B2
tribunal supremo;B2
trigésimo;A2
trillizo;B2
trineo;B1
tripulación;B2
triste;B1
tristeza;B2
triunfar;B2
triunfo;B2
trocear;B2
trocear una manzana;B2
trofeo;B2
trompeta;B1
trompetista;B1
tropical;B2
trozo de pan;B1
trozo de tarta;B1
trueno;B2
tsunami;B1
tubo;B2
tumba;B2
tumbarse;B2
turismo;B1
turismo cultural;B1
turismo de aventura;B2
turismo de montaña;B2
turismo de negocios;B2
turismo de sol y playa;B2
turismo rural;B2
turista;B1
turno;B2
tutear;B2
tutor;B2
TV;A1
uña;B1
ubicación;B1
UE;B1
un as en la manga;B2
un cuarto de kilo;A2
undécimo;A2
unión;B1
unión europea;B1
unidad;B1
uniforme;B1
unir;B2
unirse;B2
universal;B1
universidad;A1
universidad pública;B1
universidad privada;B1
universitario;B1
universo;B1
uno;A1
urbanización;B2
urbano;B2
urgencia;B1
urgente;B1
urna;B2
uruguay;A2
uruguayo;A2
usar preservativos;B2
uso;B1
uso obligatorio;B2
usuario;B1
válido;B2
vía;B1
víctima;B2
vídeo;A1
vóley;B2
vómito;B2
vaca;A2
vacaciones;A1
vacuna;B1
vacunar;B2
vacunarse;B2
vagón;B2
vago;B1
valentía;B2
validez;B2
valiente;B2
valle;B1
valor;B2
valor sentimental;B2
vanguardia;B2
vaqueros;A1
varón;B1
variable;B2
vaso;A2
vaso de agua;B1
vecindario;B2
vecino;A2
veganismo;B2
vegano;A2
vegetal;B1
vegetariano;A2
veinte;A1
veinticinco;A1
veinticuatro;A1
veintidós;A1
veintinueve;A1
veintiocho;A1
veintiséis;A1
veintisiete;A1
veintiuno;A1
vejez;B2
vela;B1
velocidad;B1
velocidad máxima;B1
velocidad mínima;B1
velocidad permitida;B1
vencer;B2
venda;B2
vendar;B2
vendedor;A1
vender;A1
vender por catálogo;B1
vender por internet;B1
vender un apartamento;A1
vender un piso;A1
veneno;B2
venenoso;B2
venezolano;A2
venezuela;A2
venir;A2
venta;B1
ventana;A1
ventanilla;B1
venus;B2
ver;A2
ver escaparates;B2
ver la televisión;A1
ver un accidente;B1
ver un programa de televisión;A2
ver una exposición;A2
ver una película;A1
veraniego;B2
verano;A1
verde;A1
verdulería;A2
verdura;A1
vergüenza;B1
versión;B2
versión original;B2
verso;B2
vertical;B2
vertidos;B2
vestíbulo;B2
vestido;B1
vestido de fiesta;B1
vestido de noche;B1
vestido de novia;B1
vestir;A2
vestirse;A2
vestuario;B2
veterinaria;B1
veterinario;B1
viajar;A2
viajar en autobús;A2
viajar en avión;A2
viajar en barco;A2
viajar en clase preferente;B2
viajar en clase turista;B2
viajar en coche;A2
viajar en familia;B1
viajar en grupo;B1
viajar en primera;B2
viajar en primera clase;B2
viajar en tren;A2
viaje;A2
viaje corto;A2
viaje de estudios;B1
viaje de larga duración;B1
viaje de negocios;B1
viaje de novios;B1
viaje de placer;B2
viaje de recreo;B2
viaje de trabajo;B1
viaje espacial;B1
viaje largo;A2
viaje oficial;B2
viaje organizado;B1
viajero;B1
vibrante;B2
vibrar;B1
vicepresidente;B1
victoria;B2
victorioso;B2
vida;B1
videoconferencia;B2
videojuego;B1
videoteca;B1
vidrio;B1
vidrio reciclado;B1
viejo;A1
viejo amigo;B2
vientitrés;A1
viento;A2
viento del norte;A2
viento del sur;A2
viernes;A1
vigésimo;A2
vigilancia;B2
vigilante;B1
vigilar;B1
vinagre;B1
vino;A1
vino blanco;A2
vino blanco seco;B2
vino de la casa;B1
vino dulce;B2
vino joven;B1
vino reserva;B1
vino rosado;B1
vino seco;B2
vino tinto;A2
violín;A2
violación;B2
violador;B2
violar;B2
violencia;B2
violencia callejera;B2
violento;B2
violeta;A2
violinista;B1
violonchelista;B1
violonchelo;B1
virgen;B2
virtual;B2
virus;A2
visado;B1
visión;B2
visión borrosa;B2
visitar;A2
visitar un piso;B1
vista;B1
vistas al mar;B1
vitamina;B1
viudo;B1
vivienda;B2
vivienda de alquiler;B2
vivienda en propiedad;B2
vivir;A1
vivir con el novio;B1
vivir con la pareja;B1
vivir de alquiler;B2
vivir en el casco antiguo;B2
vivir en el casco histórico;B2
vivir en el centro;B1
vivir en la periferia;B2
vivir en las afueras;B1
vivir en pareja;B1
vivir en un apartamento;A1
vivir en un piso;A1
vivir en una casa;A1
vivir juntos;A2
vivo retrato;B2
voléibol;B2
volante;B1
volcán;B1
volcánico;B2
voleibol;B1
volumen;B2
voluntariado;B1
voluntario;B1
voluntario de ONG;B1
volver;A2
volver loco;B2
volverse;B2
volverse loco;B2
vomitar;B2
votante;B2
votar;B2
voto;B2
voto en blanco;B2
voto nulo;B2
vuelo;A2
vuelo chárter;B2
vuelo con escalas;B2
vuelo de líneas regulares;B2
vuelo directo;B2
vuelo internacional;B2
vuelo nacional;B2
vuelo sin escala;B2
vuelta;B1
yema;B1
yema de huevo;B1
yerno;B2
yogur;A2
yogur con frutas;B1
yogur de fresa;B1
yogur desnatado;B1
yogur natural;B1
zanahoria;A2
zapatería;A2
zapatero;B1
zapatero a tus zapatos;B2
zapatilla;A2
zapatilla de deporte;B1
zapato;A2
zapato de tacón;B1
zapato plano;B1
zapatos abiertos;B2
zapatos cerrados;B2
zapatos de fiesta;B2
zapatos deportivos;B1
zapear;B2
zona;B1
zona ajardinada;B2
zona comercial;B1
zona horaria;B1
zona industrial;B1
zona monumental;B2
zona nudista;B2
zona poblada;B2
zona protegida;B2
zona residencial;B1
zona superpoblada;B2
zona verde;B2
zona virgen;B2
zoo;A2
zorro;B2
zum;B1
zumo;A2
zumo de frutas;A2
zumo de naranja;A2
zumo de tomate;A2
