Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
arrastrar,B2,11,74564,0.00014752427444879567,0.0003190963522489327,"(3, 20, 7.545454545454546, 2, 12, 5.2727272727272725)",481.0,74564,0.00645083418271552,0.003139977305740164,"(3.342857142857143, 24.02857142857143, 8.99952312723076, 2.4285714285714284, 13.285714285714286, 5.300885829839865)"
arreglar,B1,8,74564,0.00010729038141730594,0.00027044083843611794,"(5, 15, 7.5, 2, 6, 4.25)",385.0,74564,0.005163349605707848,0.0027565707598485477,"(3.225806451612903, 24.451612903225808, 9.380091199012798, 1.6129032258064515, 13.451612903225806, 5.052967790305015)"
arreglar el coche,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arreglar la casa,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arreglar un aparato eléctrico,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arreglar un enchufe,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arreglar un interruptor,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arreglar un pinchazo,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arreglo,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arrendador,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arrendatario,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arroba,A1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arrogancia,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arrogante,B1,1,74564,1.3411297677163242e-05,1.9237600401430415e-05,"(6, 6, 6.0, 7, 7, 7.0)",318.8,74564,0.004275521699479642,0.002885816997913861,"(3.2, 25.8, 9.575810038549456, 2.4, 14.2, 5.750673151408333)"
arroz,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arroz con leche,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
arruga,A2,4,74564,5.364519070865297e-05,0.00010429150176163125,"(6, 18, 10.75, 2, 9, 5.25)",754.7142857142857,74564,0.010121697946921915,0.004208420303709599,"(3.2142857142857144, 29.071428571428573, 10.042047612338473, 1.9285714285714286, 16.142857142857142, 5.35256016016478)"
arrugado,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
